inventory_date,warehouse_code,product_id,product_name,category,quantity_on_hand,unit_cost_euro,supplier_id,restock_threshold,restock_lead_days,is_active,last_updated_ts,last_sale_ts,lifetime_revenue_euro
2025-10-06,BUC,PRD00001,Gaming-00001,Gaming,125,1561.98,SUP029,32,6,True,2025-10-06T05:57:00,2025-10-05T18:57:00,4703098.48
2025-10-06,BUC,PRD00002,Appliances-00002,Appliances,120,1082.71,SUP018,36,12,True,2025-10-06T21:06:00,2025-10-05T19:06:00,8700754.16
2025-10-06,BUC,PRD00003,Accessories-00003,Accessories,179,1422.23,SUP006,21,9,True,2025-10-06T09:57:00,2025-10-06T02:57:00,10945991.71
2025-10-06,BUC,PRD00004,Televisions-00004,Televisions,148,1182.99,SUP030,36,13,True,2025-10-06T09:53:00,2025-10-05T15:53:00,13242137.45
2025-10-06,BUC,PRD00005,Gaming-00005,Gaming,64,1264.32,SUP026,54,4,True,2025-10-06T22:37:00,2025-10-06T05:37:00,7267087.77
2025-10-06,BUC,PRD00006,Laptops-00006,Laptops,168,85.08,SUP007,39,8,True,2025-10-06T06:44:00,2025-10-04T22:44:00,1172469.68
2025-10-06,BUC,PRD00007,Laptops-00007,Laptops,106,1219.54,SUP001,52,6,True,2025-10-06T04:37:00,2025-10-04T05:37:00,12256145.58
2025-10-06,BUC,PRD00008,Laptops-00008,Laptops,175,408.44,SUP025,27,8,True,2025-10-06T17:25:00,2025-10-05T22:25:00,6060347.04
2025-10-06,BUC,PRD00009,Appliances-00009,Appliances,213,828.94,SUP018,31,3,True,2025-10-06T00:51:00,2025-10-05T14:51:00,7851450.14
2025-10-06,BUC,PRD00010,Televisions-00010,Televisions,118,1451.8,SUP009,12,4,True,2025-10-06T20:22:00,2025-10-04T20:22:00,4718999.98
2025-10-06,BUC,PRD00011,Appliances-00011,Appliances,113,673.79,SUP014,48,11,True,2025-10-06T22:52:00,2025-10-06T10:52:00,2080272.74
2025-10-06,BUC,PRD00012,Televisions-00012,Televisions,74,1354.04,SUP002,55,9,True,2025-10-06T06:26:00,2025-10-05T05:26:00,6268851.0
2025-10-06,BUC,PRD00013,Televisions-00013,Televisions,161,1610.62,SUP024,57,14,True,2025-10-06T13:26:00,2025-10-05T09:26:00,23353940.55
2025-10-06,BUC,PRD00014,Appliances-00014,Appliances,160,528.86,SUP022,31,12,True,2025-10-06T00:08:00,2025-10-05T03:08:00,7783646.88
2025-10-06,BUC,PRD00015,Laptops-00015,Laptops,144,1581.41,SUP010,42,7,True,2025-10-06T01:08:00,2025-10-05T16:08:00,6633435.65
2025-10-06,BUC,PRD00016,Appliances-00016,Appliances,105,616.93,SUP018,18,6,True,2025-10-06T22:14:00,2025-10-06T04:14:00,4008727.74
2025-10-06,BUC,PRD00017,Laptops-00017,Laptops,106,1724.24,SUP029,21,12,True,2025-10-06T06:46:00,2025-10-05T01:46:00,15860329.81
2025-10-06,BUC,PRD00018,Appliances-00018,Appliances,116,800.69,SUP010,28,6,True,2025-10-06T17:14:00,2025-10-05T14:14:00,4722599.89
2025-10-06,BUC,PRD00019,Laptops-00019,Laptops,115,1062.95,SUP015,38,10,True,2025-10-06T15:55:00,2025-10-05T10:55:00,7688739.43
2025-10-06,BUC,PRD00020,Appliances-00020,Appliances,115,987.95,SUP026,57,5,True,2025-10-06T10:09:00,2025-10-04T17:09:00,4492388.96
2025-10-06,BUC,PRD00021,Appliances-00021,Appliances,126,533.04,SUP020,31,4,True,2025-10-06T09:01:00,2025-10-04T17:01:00,2137655.15
2025-10-06,BUC,PRD00022,Accessories-00022,Accessories,103,1379.4,SUP008,22,5,True,2025-10-06T07:49:00,2025-10-05T08:49:00,3521260.66
2025-10-06,BUC,PRD00023,Televisions-00023,Televisions,108,430.55,SUP028,59,4,True,2025-10-06T11:27:00,2025-10-05T15:27:00,1508575.36
2025-10-06,BUC,PRD00024,Laptops-00024,Laptops,153,1565.18,SUP023,54,9,True,2025-10-06T12:52:00,2025-10-06T08:52:00,6959882.0
2025-10-06,BUC,PRD00025,Audio-00025,Audio,89,460.02,SUP001,58,4,True,2025-10-06T04:24:00,2025-10-05T14:24:00,1031744.4
2025-10-06,BUC,PRD00026,Accessories-00026,Accessories,147,437.67,SUP023,43,10,True,2025-10-06T18:50:00,2025-10-05T19:50:00,4340509.23
2025-10-06,BUC,PRD00027,Televisions-00027,Televisions,73,502.89,SUP015,18,10,True,2025-10-06T20:21:00,2025-10-05T21:21:00,2079648.93
2025-10-06,BUC,PRD00028,Appliances-00028,Appliances,62,1755.67,SUP025,38,12,True,2025-10-06T05:40:00,2025-10-05T17:40:00,6018373.23
2025-10-06,BUC,PRD00029,Accessories-00029,Accessories,56,1485.63,SUP030,45,10,True,2025-10-06T08:51:00,2025-10-06T02:51:00,3743363.82
2025-10-06,BUC,PRD00030,Gaming-00030,Gaming,145,1266.01,SUP009,58,6,True,2025-10-06T01:01:00,2025-10-05T11:01:00,16610832.62
2025-10-06,BUC,PRD00031,Gaming-00031,Gaming,197,543.35,SUP016,50,6,True,2025-10-06T17:20:00,2025-10-06T16:20:00,8963529.99
2025-10-06,BUC,PRD00032,Smartphones-00032,Smartphones,104,138.84,SUP009,31,8,True,2025-10-06T10:21:00,2025-10-06T05:21:00,1184108.11
2025-10-06,BUC,PRD00033,Gaming-00033,Gaming,185,135.29,SUP013,54,5,True,2025-10-06T08:49:00,2025-10-05T13:49:00,2595958.0
2025-10-06,BUC,PRD00034,Accessories-00034,Accessories,111,124.52,SUP018,39,9,True,2025-10-06T08:56:00,2025-10-04T20:56:00,732203.96
2025-10-06,BUC,PRD00035,Televisions-00035,Televisions,147,1367.47,SUP025,47,14,True,2025-10-06T17:14:00,2025-10-05T04:14:00,4614539.34
2025-10-06,BUC,PRD00036,Televisions-00036,Televisions,153,1555.64,SUP016,10,8,True,2025-10-06T15:48:00,2025-10-05T23:48:00,21200479.73
2025-10-06,BUC,PRD00037,Smartphones-00037,Smartphones,192,785.42,SUP027,36,11,True,2025-10-06T08:24:00,2025-10-04T09:24:00,9906672.65
2025-10-06,BUC,PRD00038,Accessories-00038,Accessories,152,983.02,SUP008,41,6,True,2025-10-06T02:23:00,2025-10-04T06:23:00,8197489.83
2025-10-06,BUC,PRD00039,Smartphones-00039,Smartphones,99,805.34,SUP022,53,9,True,2025-10-06T11:05:00,2025-10-06T03:05:00,3412632.66
2025-10-06,BUC,PRD00040,Accessories-00040,Accessories,108,1681.21,SUP020,44,3,True,2025-10-06T18:29:00,2025-10-05T08:29:00,9292138.08
2025-10-06,BUC,PRD00041,Networking-00041,Networking,94,1087.67,SUP003,51,9,True,2025-10-06T02:08:00,2025-10-04T05:08:00,2160331.8
2025-10-06,BUC,PRD00042,Smartphones-00042,Smartphones,103,659.61,SUP013,30,6,True,2025-10-06T00:37:00,2025-10-05T03:37:00,3528623.43
2025-10-06,BUC,PRD00043,Laptops-00043,Laptops,72,680.11,SUP009,58,9,True,2025-10-06T13:06:00,2025-10-05T04:06:00,1536871.93
2025-10-06,BUC,PRD00044,Smartphones-00044,Smartphones,138,128.99,SUP018,13,8,True,2025-10-06T22:33:00,2025-10-05T22:33:00,1285634.75
2025-10-06,BUC,PRD00045,Smartphones-00045,Smartphones,172,161.28,SUP002,58,3,True,2025-10-06T17:30:00,2025-10-06T01:30:00,661839.45
2025-10-06,BUC,PRD00046,Networking-00046,Networking,140,290.21,SUP005,25,5,True,2025-10-06T06:37:00,2025-10-06T00:37:00,2284024.06
2025-10-06,BUC,PRD00047,Audio-00047,Audio,144,251.87,SUP015,54,7,True,2025-10-06T13:30:00,2025-10-05T02:30:00,1603449.01
2025-10-06,BUC,PRD00048,Accessories-00048,Accessories,109,317.31,SUP024,55,4,True,2025-10-06T20:06:00,2025-10-06T19:06:00,1903569.65
2025-10-06,BUC,PRD00049,Accessories-00049,Accessories,77,275.46,SUP019,11,7,True,2025-10-06T03:02:00,2025-10-04T11:02:00,1624962.12
2025-10-06,BUC,PRD00050,Appliances-00050,Appliances,106,1480.36,SUP023,22,4,True,2025-10-06T20:33:00,2025-10-05T23:33:00,8712166.45
2025-10-06,BUC,PRD00051,Appliances-00051,Appliances,160,1281.31,SUP023,59,7,True,2025-10-06T01:26:00,2025-10-04T07:26:00,14119563.82
2025-10-06,BUC,PRD00052,Gaming-00052,Gaming,162,881.61,SUP019,60,3,True,2025-10-06T00:09:00,2025-10-04T20:09:00,13750237.94
2025-10-06,BUC,PRD00053,Laptops-00053,Laptops,105,707.32,SUP017,51,8,True,2025-10-06T02:23:00,2025-10-05T09:23:00,2737450.27
2025-10-06,BUC,PRD00054,Televisions-00054,Televisions,98,728.45,SUP014,33,13,True,2025-10-06T06:00:00,2025-10-05T04:00:00,1743178.71
2025-10-06,BUC,PRD00055,Gaming-00055,Gaming,124,689.2,SUP006,56,11,True,2025-10-06T16:27:00,2025-10-05T18:27:00,9226808.6
