inventory_date,warehouse_code,product_id,product_name,category,quantity_on_hand,unit_cost_euro,supplier_id,restock_threshold,restock_lead_days,is_active,last_updated_ts,last_sale_ts,lifetime_revenue_euro
2025-10-01,MAD,PRD00001,Gaming-00001,Gaming,143,1561.98,SUP029,32,6,True,2025-10-01T11:58:00,2025-10-01T02:58:00,8464367.92
2025-10-01,MAD,PRD00002,Appliances-00002,Appliances,138,1082.71,SUP018,36,12,True,2025-10-01T10:15:00,2025-09-30T05:15:00,13947333.38
2025-10-01,MAD,PRD00003,Accessories-00003,Accessories,116,1422.23,SUP006,21,9,True,2025-10-01T04:35:00,2025-09-30T21:35:00,15648460.52
2025-10-01,MAD,PRD00004,Televisions-00004,Televisions,140,1182.99,SUP030,36,13,True,2025-10-01T03:21:00,2025-09-29T03:21:00,16708651.65
2025-10-01,MAD,PRD00005,Gaming-00005,Gaming,83,1264.32,SUP026,54,4,True,2025-10-01T03:10:00,2025-09-30T12:10:00,7931608.25
2025-10-01,MAD,PRD00006,Laptops-00006,Laptops,64,85.08,SUP007,39,8,True,2025-10-01T00:46:00,2025-09-29T21:46:00,463045.94
2025-10-01,MAD,PRD00007,Laptops-00007,Laptops,86,1219.54,SUP001,52,6,True,2025-10-01T13:47:00,2025-09-30T15:47:00,6796283.28
2025-10-01,MAD,PRD00008,Laptops-00008,Laptops,125,408.44,SUP025,27,8,True,2025-10-01T07:24:00,2025-09-30T12:24:00,3928909.0
2025-10-01,MAD,PRD00009,Appliances-00009,Appliances,39,828.94,SUP018,31,3,True,2025-10-01T16:39:00,2025-09-29T16:39:00,1250589.15
2025-10-01,MAD,PRD00010,Televisions-00010,Televisions,130,1451.8,SUP009,12,4,True,2025-10-01T19:58:00,2025-09-30T15:58:00,13012679.95
2025-10-01,MAD,PRD00011,Appliances-00011,Appliances,73,673.79,SUP014,48,11,True,2025-10-01T12:18:00,2025-09-30T18:18:00,3843889.31
2025-10-01,MAD,PRD00012,Televisions-00012,Televisions,58,1354.04,SUP002,55,9,True,2025-10-01T06:49:00,2025-09-29T10:49:00,4931146.41
2025-10-01,MAD,PRD00013,Televisions-00013,Televisions,151,1610.62,SUP024,57,14,True,2025-10-01T12:34:00,2025-09-30T10:34:00,12076436.1
2025-10-01,MAD,PRD00014,Appliances-00014,Appliances,135,528.86,SUP022,31,12,True,2025-10-01T18:44:00,2025-10-01T10:44:00,2794368.54
2025-10-01,MAD,PRD00015,Laptops-00015,Laptops,119,1581.41,SUP010,42,7,True,2025-10-01T14:43:00,2025-09-30T08:43:00,15594590.57
2025-10-01,MAD,PRD00016,Appliances-00016,Appliances,173,616.93,SUP018,18,6,True,2025-10-01T14:27:00,2025-09-30T12:27:00,6613757.93
