inventory_date,warehouse_code,product_id,product_name,category,quantity_on_hand,unit_cost_euro,supplier_id,restock_threshold,restock_lead_days,is_active,last_updated_ts,last_sale_ts,lifetime_revenue_euro
2025-10-01,FRA,PRD00001,Gaming-00001,Gaming,184,1561.98,SUP029,32,6,True,2025-10-01T08:22:00,2025-09-30T02:22:00,5621444.36
2025-10-01,FRA,PRD00002,Appliances-00002,Appliances,82,1082.71,SUP018,36,12,True,2025-10-01T22:27:00,2025-10-01T03:27:00,5130832.82
2025-10-01,FRA,PRD00003,Accessories-00003,Accessories,141,1422.23,SUP006,21,9,True,2025-10-01T13:14:00,2025-10-01T07:14:00,9018557.87
2025-10-01,FRA,PRD00004,Televisions-00004,Televisions,126,1182.99,SUP030,36,13,True,2025-10-01T05:00:00,2025-09-30T14:00:00,12626825.08
2025-10-01,FRA,PRD00005,Gaming-00005,Gaming,140,1264.32,SUP026,54,4,True,2025-10-01T22:18:00,2025-10-01T09:18:00,13164115.24
2025-10-01,FRA,PRD00006,Laptops-00006,Laptops,187,85.08,SUP007,39,8,True,2025-10-01T00:08:00,2025-09-30T11:08:00,750259.01
2025-10-01,FRA,PRD00007,Laptops-00007,Laptops,173,1219.54,SUP001,52,6,True,2025-10-01T18:40:00,2025-09-30T12:40:00,8356850.49
2025-10-01,FRA,PRD00008,Laptops-00008,Laptops,144,408.44,SUP025,27,8,True,2025-10-01T13:39:00,2025-09-30T23:39:00,3695616.27
2025-10-01,FRA,PRD00009,Appliances-00009,Appliances,52,828.94,SUP018,31,3,True,2025-10-01T05:03:00,2025-09-30T05:03:00,3295169.97
2025-10-01,FRA,PRD00010,Televisions-00010,Televisions,91,1451.8,SUP009,12,4,True,2025-10-01T15:56:00,2025-09-30T11:56:00,5867581.32
2025-10-01,FRA,PRD00011,Appliances-00011,Appliances,85,673.79,SUP014,48,11,True,2025-10-01T10:27:00,2025-09-30T05:27:00,4509911.84
2025-10-01,FRA,PRD00012,Televisions-00012,Televisions,144,1354.04,SUP002,55,9,True,2025-10-01T11:28:00,2025-09-29T18:28:00,20385317.6
2025-10-01,FRA,PRD00013,Televisions-00013,Televisions,98,1610.62,SUP024,57,14,True,2025-10-01T09:00:00,2025-09-29T16:00:00,14546931.73
2025-10-01,FRA,PRD00014,Appliances-00014,Appliances,113,528.86,SUP022,31,12,True,2025-10-01T16:18:00,2025-09-30T01:18:00,6324480.76
2025-10-01,FRA,PRD00015,Laptops-00015,Laptops,102,1581.41,SUP010,42,7,True,2025-10-01T18:03:00,2025-10-01T06:03:00,9976636.95
2025-10-01,FRA,PRD00016,Appliances-00016,Appliances,194,616.93,SUP018,18,6,True,2025-10-01T04:45:00,2025-09-30T04:45:00,7556510.58
2025-10-01,FRA,PRD00017,Laptops-00017,Laptops,134,1724.24,SUP029,21,12,True,2025-10-01T10:55:00,2025-10-01T01:55:00,7143563.19
2025-10-01,FRA,PRD00018,Appliances-00018,Appliances,170,800.69,SUP010,28,6,True,2025-10-01T15:25:00,2025-09-30T12:25:00,7630165.91
2025-10-01,FRA,PRD00019,Laptops-00019,Laptops,162,1062.95,SUP015,38,10,True,2025-10-01T19:18:00,2025-10-01T13:18:00,11619934.0
2025-10-01,FRA,PRD00020,Appliances-00020,Appliances,136,987.95,SUP026,57,5,True,2025-10-01T05:08:00,2025-09-30T23:08:00,3505166.38
2025-10-01,FRA,PRD00021,Appliances-00021,Appliances,148,533.04,SUP020,31,4,True,2025-10-01T19:09:00,2025-10-01T12:09:00,1843102.43
2025-10-01,FRA,PRD00022,Accessories-00022,Accessories,102,1379.4,SUP008,22,5,True,2025-10-01T08:15:00,2025-10-01T00:15:00,7146945.01
2025-10-01,FRA,PRD00023,Televisions-00023,Televisions,157,430.55,SUP028,59,4,True,2025-10-01T13:25:00,2025-09-30T13:25:00,5311081.88
