inventory_date,warehouse_code,product_id,product_name,category,quantity_on_hand,unit_cost_euro,supplier_id,restock_threshold,restock_lead_days,is_active,last_updated_ts,last_sale_ts,lifetime_revenue_euro
2025-10-01,BUC,PRD00001,Gaming-00001,Gaming,57,1561.98,SUP029,32,6,True,2025-10-01T10:20:00,2025-09-30T11:20:00,2868747.26
2025-10-01,BUC,PRD00002,Appliances-00002,Appliances,119,1082.71,SUP018,36,12,True,2025-10-01T10:23:00,2025-09-30T23:23:00,5292613.87
2025-10-01,BUC,PRD00003,Accessories-00003,Accessories,95,1422.23,SUP006,21,9,True,2025-10-01T02:53:00,2025-09-29T18:53:00,4042398.34
2025-10-01,BUC,PRD00004,Televisions-00004,Televisions,125,1182.99,SUP030,36,13,True,2025-10-01T02:43:00,2025-09-29T05:43:00,7627295.62
2025-10-01,BUC,PRD00005,Gaming-00005,Gaming,142,1264.32,SUP026,54,4,True,2025-10-01T04:08:00,2025-09-29T17:08:00,18029102.28
2025-10-01,BUC,PRD00006,Laptops-00006,Laptops,137,85.08,SUP007,39,8,True,2025-10-01T01:42:00,2025-09-30T15:42:00,722534.43
2025-10-01,BUC,PRD00007,Laptops-00007,Laptops,111,1219.54,SUP001,52,6,True,2025-10-01T03:52:00,2025-09-30T18:52:00,6629471.83
2025-10-01,BUC,PRD00008,Laptops-00008,Laptops,150,408.44,SUP025,27,8,True,2025-10-01T10:07:00,2025-09-29T17:07:00,6515066.76
2025-10-01,BUC,PRD00009,Appliances-00009,Appliances,145,828.94,SUP018,31,3,True,2025-10-01T06:02:00,2025-09-29T11:02:00,6519487.9
2025-10-01,BUC,PRD00010,Televisions-00010,Televisions,109,1451.8,SUP009,12,4,True,2025-10-01T13:30:00,2025-09-30T15:30:00,13156360.57
2025-10-01,BUC,PRD00011,Appliances-00011,Appliances,175,673.79,SUP014,48,11,True,2025-10-01T02:11:00,2025-09-30T23:11:00,8395079.78
2025-10-01,BUC,PRD00012,Televisions-00012,Televisions,144,1354.04,SUP002,55,9,True,2025-10-01T18:51:00,2025-09-30T19:51:00,15205484.2
2025-10-01,BUC,PRD00013,Televisions-00013,Televisions,204,1610.62,SUP024,57,14,True,2025-10-01T20:42:00,2025-10-01T06:42:00,23834492.78
2025-10-01,BUC,PRD00014,Appliances-00014,Appliances,104,528.86,SUP022,31,12,True,2025-10-01T17:58:00,2025-09-30T04:58:00,3381650.08
2025-10-01,BUC,PRD00015,Laptops-00015,Laptops,36,1581.41,SUP010,42,7,True,2025-10-01T14:27:00,2025-09-30T19:27:00,2433502.02
2025-10-01,BUC,PRD00016,Appliances-00016,Appliances,176,616.93,SUP018,18,6,True,2025-10-01T06:54:00,2025-09-30T03:54:00,8311759.91
2025-10-01,BUC,PRD00017,Laptops-00017,Laptops,156,1724.24,SUP029,21,12,True,2025-10-01T22:40:00,2025-09-30T15:40:00,20836157.96
2025-10-01,BUC,PRD00018,Appliances-00018,Appliances,138,800.69,SUP010,28,6,True,2025-10-01T06:17:00,2025-09-30T06:17:00,2972118.64
2025-10-01,BUC,PRD00019,Laptops-00019,Laptops,73,1062.95,SUP015,38,10,True,2025-10-01T13:21:00,2025-10-01T05:21:00,6334471.03
2025-10-01,BUC,PRD00020,Appliances-00020,Appliances,87,987.95,SUP026,57,5,True,2025-10-01T09:27:00,2025-09-30T17:27:00,2929155.5
2025-10-01,BUC,PRD00021,Appliances-00021,Appliances,127,533.04,SUP020,31,4,True,2025-10-01T14:10:00,2025-09-29T21:10:00,2818047.71
2025-10-01,BUC,PRD00022,Accessories-00022,Accessories,169,1379.4,SUP008,22,5,True,2025-10-01T22:48:00,2025-10-01T07:48:00,15822379.37
2025-10-01,BUC,PRD00023,Televisions-00023,Televisions,168,430.55,SUP028,59,4,True,2025-10-01T05:24:00,2025-09-30T20:24:00,6764800.17
