inventory_date,warehouse_code,product_id,product_name,category,quantity_on_hand,unit_cost_euro,supplier_id,restock_threshold,restock_lead_days,is_active,last_updated_ts,last_sale_ts,lifetime_revenue_euro
2025-10-05,BUC,PRD00001,Gaming-00001,Gaming,114,1561.98,SUP029,32,6,True,2025-10-05T18:37:00,2025-10-04T18:37:00,7046864.99
2025-10-05,BUC,PRD00002,Appliances-00002,Appliances,153,1082.71,SUP018,36,12,True,2025-10-05T00:48:00,2025-10-03T12:48:00,12216839.33
2025-10-05,BUC,PRD00003,Accessories-00003,Accessories,88,1422.23,SUP006,21,9,True,2025-10-05T08:31:00,2025-10-04T23:31:00,10366488.41
2025-10-05,BUC,PRD00004,Televisions-00004,Televisions,95,1182.99,SUP030,36,13,True,2025-10-05T03:47:00,2025-10-04T06:47:00,8510198.8
2025-10-05,BUC,PRD00005,Gaming-00005,Gaming,156,1264.32,SUP026,54,4,True,2025-10-05T05:22:00,2025-10-03T07:22:00,4764584.88
2025-10-05,BUC,PRD00006,Laptops-00006,Laptops,126,85.08,SUP007,39,8,True,2025-10-05T22:27:00,2025-10-05T10:27:00,385664.78
2025-10-05,BUC,PRD00007,Laptops-00007,Laptops,103,1219.54,SUP001,52,6,True,2025-10-05T14:28:00,2025-10-05T06:28:00,5742362.86
2025-10-05,BUC,PRD00008,Laptops-00008,Laptops,168,408.44,SUP025,27,8,True,2025-10-05T09:35:00,2025-10-04T02:35:00,2805182.18
2025-10-05,BUC,PRD00009,Appliances-00009,Appliances,73,828.94,SUP018,31,3,True,2025-10-05T04:27:00,2025-10-04T20:27:00,2407740.5
2025-10-05,BUC,PRD00010,Televisions-00010,Televisions,114,1451.8,SUP009,12,4,True,2025-10-05T16:55:00,2025-10-03T20:55:00,17679803.87
2025-10-05,BUC,PRD00011,Appliances-00011,Appliances,122,673.79,SUP014,48,11,True,2025-10-05T13:35:00,2025-10-05T04:35:00,5543203.98
2025-10-05,BUC,PRD00012,Televisions-00012,Televisions,150,1354.04,SUP002,55,9,True,2025-10-05T17:54:00,2025-10-05T13:54:00,13657861.17
2025-10-05,BUC,PRD00013,Televisions-00013,Televisions,159,1610.62,SUP024,57,14,True,2025-10-05T16:54:00,2025-10-05T15:54:00,16461146.12
2025-10-05,BUC,PRD00014,Appliances-00014,Appliances,125,528.86,SUP022,31,12,True,2025-10-05T16:57:00,2025-10-05T04:57:00,2736870.75
2025-10-05,BUC,PRD00015,Laptops-00015,Laptops,183,1581.41,SUP010,42,7,True,2025-10-05T11:11:00,2025-10-03T18:11:00,8067988.77
2025-10-05,BUC,PRD00016,Appliances-00016,Appliances,134,616.93,SUP018,18,6,True,2025-10-05T20:45:00,2025-10-04T06:45:00,3212384.3
2025-10-05,BUC,PRD00017,Laptops-00017,Laptops,150,1724.24,SUP029,21,12,True,2025-10-05T21:16:00,2025-10-04T13:16:00,15261418.47
2025-10-05,BUC,PRD00018,Appliances-00018,Appliances,159,800.69,SUP010,28,6,True,2025-10-05T06:03:00,2025-10-03T07:03:00,3751576.12
2025-10-05,BUC,PRD00019,Laptops-00019,Laptops,150,1062.95,SUP015,38,10,True,2025-10-05T18:54:00,2025-10-04T04:54:00,3413977.96
2025-10-05,BUC,PRD00020,Appliances-00020,Appliances,85,987.95,SUP026,57,5,True,2025-10-05T10:05:00,2025-10-05T08:05:00,1732989.87
2025-10-05,BUC,PRD00021,Appliances-00021,Appliances,110,533.04,SUP020,31,4,True,2025-10-05T15:38:00,2025-10-04T03:38:00,4922734.25
2025-10-05,BUC,PRD00022,Accessories-00022,Accessories,101,1379.4,SUP008,22,5,True,2025-10-05T04:54:00,2025-10-04T04:54:00,10830163.72
2025-10-05,BUC,PRD00023,Televisions-00023,Televisions,64,430.55,SUP028,59,4,True,2025-10-05T16:57:00,2025-10-04T06:57:00,1112371.09
2025-10-05,BUC,PRD00024,Laptops-00024,Laptops,92,1565.18,SUP023,54,9,True,2025-10-05T19:44:00,2025-10-03T19:44:00,9874172.14
2025-10-05,BUC,PRD00025,Audio-00025,Audio,139,460.02,SUP001,58,4,True,2025-10-05T01:14:00,2025-10-04T13:14:00,5015658.11
2025-10-05,BUC,PRD00026,Accessories-00026,Accessories,110,437.67,SUP023,43,10,True,2025-10-05T09:03:00,2025-10-03T21:03:00,955325.02
