inventory_date,warehouse_code,product_id,product_name,category,quantity_on_hand,unit_cost_euro,supplier_id,restock_threshold,restock_lead_days,is_active,last_updated_ts,last_sale_ts,lifetime_revenue_euro
2025-10-05,MAD,PRD00001,Gaming-00001,Gaming,164,1561.98,SUP029,32,6,True,2025-10-05T07:29:00,2025-10-04T17:29:00,12355685.92
2025-10-05,MAD,PRD00002,Appliances-00002,Appliances,173,1082.71,SUP018,36,12,True,2025-10-05T05:57:00,2025-10-04T03:57:00,16670386.74
2025-10-05,MAD,PRD00003,Accessories-00003,Accessories,93,1422.23,SUP006,21,9,True,2025-10-05T06:28:00,2025-10-04T20:28:00,5986258.88
2025-10-05,MAD,PRD00004,Televisions-00004,Televisions,54,1182.99,SUP030,36,13,True,2025-10-05T08:36:00,2025-10-04T01:36:00,5111110.48
2025-10-05,MAD,PRD00005,Gaming-00005,Gaming,176,1264.32,SUP026,54,4,True,2025-10-05T12:58:00,2025-10-03T22:58:00,10990687.72
2025-10-05,MAD,PRD00006,Laptops-00006,Laptops,173,85.08,SUP007,39,8,True,2025-10-05T02:18:00,2025-10-03T08:18:00,1290799.25
2025-10-05,MAD,PRD00007,Laptops-00007,Laptops,148,1219.54,SUP001,52,6,True,2025-10-05T05:59:00,2025-10-05T02:59:00,5315281.07
2025-10-05,MAD,PRD00008,Laptops-00008,Laptops,98,408.44,SUP025,27,8,True,2025-10-05T03:49:00,2025-10-04T17:49:00,4543832.04
2025-10-05,MAD,PRD00009,Appliances-00009,Appliances,111,828.94,SUP018,31,3,True,2025-10-05T07:55:00,2025-10-04T11:55:00,5896551.17
2025-10-05,MAD,PRD00010,Televisions-00010,Televisions,78,1451.8,SUP009,12,4,True,2025-10-05T01:08:00,2025-10-03T10:08:00,7424881.42
2025-10-05,MAD,PRD00011,Appliances-00011,Appliances,198,673.79,SUP014,48,11,True,2025-10-05T11:15:00,2025-10-04T02:15:00,11334924.61
2025-10-05,MAD,PRD00012,Televisions-00012,Televisions,128,1354.04,SUP002,55,9,True,2025-10-05T22:38:00,2025-10-04T15:38:00,4641489.87
2025-10-05,MAD,PRD00013,Televisions-00013,Televisions,95,1610.62,SUP024,57,14,True,2025-10-05T02:13:00,2025-10-03T18:13:00,6265705.84
2025-10-05,MAD,PRD00014,Appliances-00014,Appliances,130,528.86,SUP022,31,12,True,2025-10-05T18:25:00,2025-10-04T10:25:00,5176869.76
2025-10-05,MAD,PRD00015,Laptops-00015,Laptops,165,1581.41,SUP010,42,7,True,2025-10-05T15:24:00,2025-10-04T00:24:00,7473179.3
2025-10-05,MAD,PRD00016,Appliances-00016,Appliances,168,616.93,SUP018,18,6,True,2025-10-05T12:04:00,2025-10-05T11:04:00,4428897.45
